,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
20,6.630251903061435e-13,7.109868249699502e-13,8.975042931069765e-13,1.2518874825673265e-12,2.029487689014786e-12,3.736566611678427e-12,7.480682739924305e-12,1.5691892230051963e-11,3.369127199448485e-11,7.311129479603551e-11,1.5934586983235022e-10,3.4766012291242987e-10,7.578462302149092e-10,1.6479817510628436e-09,3.569192497110407e-09,7.683501390687297e-09,1.6396865643031333e-08,3.456545538682576e-08,7.165542070808328e-08,1.4529048719680304e-07,2.864428605420244e-07,5.459755301195912e-07,1.0014867655172566e-06,1.762866904009286e-06,2.97450943165245e-06,4.810776593533461e-06,7.4600268877844655e-06,1.109571317847724e-05,1.5842379766706216e-05,2.1751802617320237e-05,2.8800391702610284e-05,3.6906171954509404e-05,4.595429331111234e-05,5.5820146370066936e-05,6.638481018494957e-05,7.754274242133263e-05,8.920398627010329e-05,0.00010129335654962546,0.00011374837380007108,0.00012651695372900562,0.00013955531624842976,0.000152826266300643,0.00016629784804989,0.00017994231584061993,0.00019373535301214773,0.0002076554763252858,0.00022168357638197023,0.00023580255681299178,0.0002499970454263867,0.00026425315833700225,0.000278558303777654,0.0002929010162637802,0.00030727081450976357,0.00032165807834516613,0.00033605394113678244,0.00035045019505508535,0.0003648392071537998,0.0003792138445914972,0.00039356740767448883,0.0004078935695739361,0.00042218632178059323
21,6.958877918350481e-13,7.465139617579553e-13,9.414691248821327e-13,1.311395436687235e-12,2.1231905122931494e-12,3.90354415458205e-12,7.807532398373951e-12,1.6363355115345257e-11,3.51056961278573e-11,7.612976915538638e-11,1.6581758188749518e-10,3.6155656246705803e-10,7.876583829613537e-10,1.7117760542362248e-09,3.705141526921807e-09,7.971445725729609e-09,1.7001422492057827e-08,3.581928176288329e-08,7.421224790249425e-08,1.5038720269089367e-07,2.963049516857552e-07,5.643572160707322e-07,1.0342376368654982e-06,1.8182876857508745e-06,3.063201120312442e-06,4.9448144290309415e-06,7.651596732216603e-06,1.1355650069599932e-05,1.6179116372416757e-05,2.2171005162441304e-05,2.9305216675101775e-05,3.749786628448604e-05,4.663286011297174e-05,5.658491094928664e-05,6.723483262183194e-05,7.847708735875258e-05,9.022188343221771e-05,0.00010239428637426329,0.0001149321055047281,0.00012778355514253548,0.00014090514818265731,0.0001542599695341096,0.00016781632777984612,0.0001815467264552062,0.00019542708469311165,0.00020943614424018264,0.0002235550127402952,0.00023776680581510945,0.0002520563609955673,0.0002664100044622586,0.0002808153572884109,0.0002952611718733955,0.0003097371919844605,0.0003242340316766956,0.0003387430696495386,0.0003532563563961588,0.00036776653214154464,0.00038226675393326914,0.00039675063058020044,0.00041121216431871943,0.00042564569827518994
22,7.287503933639528e-13,7.815970093361102e-13,9.849898674474389e-13,1.3709033908071433e-12,2.2177815139912127e-12,4.073186232744774e-12,8.138822948922098e-12,1.7043699784835553e-11,3.65392160972533e-11,7.918599109757452e-11,1.723661213759442e-10,3.7560443644224506e-10,8.177640786755092e-10,1.7761347947953254e-09,3.842151929944748e-09,8.261340056492372e-09,1.7609454339151398e-08,3.707906559569096e-08,7.677880153877936e-08,1.5549885157284393e-07,3.0618829116590973e-07,5.827663724922161e-07,1.0670195242923342e-06,1.873735309576574e-06,3.1518977512412505e-06,5.078798554603026e-06,7.842985497052979e-06,1.1615163840072995e-05,1.6515016367346647e-05,2.2588725094863094e-05,2.980762256532543e-05,3.808586540321457e-05,4.730607787095664e-05,5.734226753473237e-05,6.807496398986146e-05,7.939862076655757e-05,9.122360136304408e-05,0.00010347521378273328,0.0001160915482714131,0.0001290211094482352,0.0001422206938799242,0.00015565365572678402,0.0001692885556079382,0.000183098131946835,0.0001970585232431432,0.0002111486774896143,0.0002253498981135138,0.00023964548876564962,0.0002540204698231463,0.00026846134752878115,0.0002829559224468703,0.00029749312791560456,0.00031206289195173653,0.00032665601791137533,0.0003412640804678624,0.0003558793343221289,0.00037049463365468327,0.00038510336070851636,0.00039969936222084,0.00041427689261253065,0.0004288305630097966
23,7.616129948928574e-13,8.166800569142652e-13,1.0293987884324451e-12,1.4312995233467518e-12,2.313260694108976e-12,4.2446046677468985e-12,8.474554391568745e-12,1.773381441694255e-11,3.799227599188271e-11,8.22817369794393e-11,1.78992376476117e-10,3.8980463301641066e-10,8.481668700710543e-10,1.8410615254538243e-09,3.980230367517379e-09,8.553195041116624e-09,1.822098116832649e-08,3.834484285647477e-08,7.935514378942798e-08,1.606255497499376e-07,3.1609311434976917e-07,6.012035029812068e-07,1.099833592643762e-06,1.9292125683634254e-06,3.2406059680134547e-06,5.212744088378685e-06,8.034225431163833e-06,1.1874318450733057e-05,1.68501976900437e-05,2.300516543973785e-05,3.0307937796347773e-05,3.867067216090092e-05,4.7974680674744974e-05,5.809324496475199e-05,6.890659712466274e-05,8.03091737360262e-05,9.221148819316127e-05,0.00010453908702157122,0.00011723033772437219,0.00013023403117529142,0.00014350724272249593,0.00015701358976416557,0.0001707218775961472,0.00018460507066908605,0.0001986395163502408,0.00021280435660031571,0.00022708107647062548,0.00024145315145185364,0.0002559057664237585,0.00027042558705847597,0.00028500057033298276,0.0002996198048497156,0.00031427337442702097,0.0003289522403080447,0.0003436481385650225,0.0003583534901414609,0.0003730613215759959,0.00038776519481009686,0.00040245914483616474,0.0004171376240793556,0.0004317954526471546
24,7.94475596421762e-13,8.522071937022702e-13,1.0733636202076013e-12,1.4925838343060605e-12,2.41007214185629e-12,4.418687638008123e-12,8.815170815523743e-12,1.843369901166625e-11,3.9465319900955365e-11,8.541700680098074e-11,1.8569679127722338e-10,4.041584844571844e-10,8.788689775940384e-10,1.9065589107469805e-09,4.119382612799427e-09,8.847022225921819e-09,1.8836021187240704e-08,3.9616641966944144e-08,8.194132261607479e-08,1.6576738204321373e-07,3.2601957977718143e-07,6.196689632531616e-07,1.1326806923506183e-06,1.9847215897428327e-06,3.32933101709898e-06,5.346663259686579e-06,8.225342995160645e-06,1.2133166756633784e-05,1.7184758045907245e-05,2.342049436121485e-05,3.080643384700821e-05,3.925270095050948e-05,4.863927128484491e-05,5.883868471601161e-05,6.973086661954397e-05,8.121023181439924e-05,9.318744130615286e-05,0.00010558827898510259,0.0001183513886928722,0.00013142584626502085,0.0001447690038238747,0.0001583447390434145,0.00017212209782924148,0.00018607426537498029,0.0002001777913274161,0.0002144120036415842,0.00022875855954218594,0.00024320109536546397,0.00025772494786924227,0.00027231692780693706,0.0002869651324055589,0.000301658787444925,0.00031638811242817866,0.0003311442042099877,0.0003459189356842529,0.00036070486702266535,0.0003754951674879159,0.0003902835463018839,0.0004050641912831665,0.000419831714229435,0.0004345811021448931
25,8.277822871605167e-13,8.877343304902752e-13,1.1182166304024577e-12,1.553868145265369e-12,2.5082158572331537e-12,4.595435143528448e-12,9.161116309996942e-12,1.91429094797968e-11,4.0957459646051575e-11,8.859180056219884e-11,1.9247980986847324e-10,4.186673230321958e-10,9.098699571552515e-10,1.9726318356561023e-09,4.2596153271290405e-09,9.142829604513736e-09,1.9454586386302708e-08,4.089448202293511e-08,8.453736866087525e-08,1.709244008551991e-07,3.359677935854677e-07,6.38162983346291e-07,1.1655614211569798e-06,2.0402639759886654e-06,3.4180770303038344e-06,5.480565990367836e-06,8.416360021801239e-06,1.239175275236093e-05,1.7518779056757694e-05,2.3834852393544992e-05,3.1303337272969856e-05,3.983229673121258e-05,4.9300349910463837e-05,5.9579282706945236e-05,7.054870746703301e-05,8.210301480904292e-05,9.415301309001478e-05,0.00010662472426625769,0.00011945706936744571,0.00013259940970389295,0.00014600937402908798,0.00015965109933180344,0.0001734938702324662,0.0001875110897615606,0.0002016795058730203,0.00021597862741495888,0.0002303902775304678,0.00024489824592333065,0.0002594880124853205,0.0002741465229889606,0.00028886200346267543,0.00030362380396775634,0.0003184222652716784,0.0003332486038183369,0.00034809481161124367,0.0003629535685303331,0.00037781816514614874,0.0003926824345015234,0.0004075406916212998,0.000422387679732239,0.0004372185223004976
26,8.615330671091215e-13,9.237055564881302e-13,1.162625551387464e-12,1.616484723854228e-12,2.6076918402395677e-12,4.773959005888173e-12,9.511058607358791e-12,1.98632221781736e-11,4.247047158401074e-11,9.18061182630936e-11,1.993418763390764e-10,4.3333203691986455e-10,9.411733614683726e-10,2.039283408805659e-09,4.4009329513983175e-09,9.440625614587361e-09,2.0076689200010378e-08,4.2178381232105266e-08,8.71433063487359e-08,1.7609663860440605e-07,3.4593781128577916e-07,6.566857053691422e-07,1.1984761836281166e-06,2.0958409079341322e-06,3.5068472561405883e-06,5.614460356184736e-06,8.607294621931771e-06,1.2650113295542553e-05,1.7852329405432243e-05,2.4248357928691178e-05,3.17988387630308e-05,4.040974926766694e-05,4.9958335614164184e-05,6.0315620224127287e-05,7.136089819059777e-05,8.298853513943882e-05,9.510948788049589e-05,0.00010765001834300847,0.00012054932675065189,0.00013375706154450384,0.00014723112919279302,0.00016093592634813803,0.00017484097588482683,0.00018891989735347892,0.00020314963479561854,0.00021750987482693773,0.00023198260241352742,0.00024655175557208864,0.0002612029512598646,0.00027592326315950544,0.00029070103792339097,0.00030552574059372617,0.0003203878227489021,0.0003352786087402748,0.000350190196726885,0.0003651153720043432,0.0003800475307391693,0.0003949806125755906,0.0004099090409392936,0.0004248276699669873,0.00043973173725886383
27,8.943956686380261e-13,9.592326932761353e-13,1.2079226507921703e-12,1.6782131240233866e-12,2.7071678232459817e-12,4.955591492716849e-12,9.866774064448691e-12,2.0592416660747404e-11,4.4003911625623005e-11,9.50617362605044e-11,2.0628565522429199e-10,4.4815307020940054e-10,9.727814109794508e-10,2.1065154065524894e-09,4.543339038320937e-09,9.740417361570053e-09,2.070234028650475e-08,4.3468352028952495e-08,8.975914989051148e-08,1.8128411305440295e-07,3.559296581912008e-07,6.752371941587398e-07,1.2314252249012725e-06,2.151453235565981e-06,3.595644221920935e-06,5.748352926104872e-06,8.798161880818611e-06,1.2908279442669368e-05,1.8185467272502365e-05,2.466111142185312e-05,3.229310005670172e-05,4.0985303949803154e-05,5.061358248958925e-05,6.10481871610169e-05,7.216809308685512e-05,8.386764124423962e-05,9.605793890576919e-05,0.00010866549066079756,0.00012162977864704771,0.00013490074084065995,0.00014843656328089594,0.00016220190348947838,0.00017616652308394265,0.0001903042578783598,0.0002045922469906536,0.00021901035299842775,0.0002335407201203843,0.00024816743129152385,0.0002628762363374726,0.0002776543318212532,0.00029249017912968966,0.0003073733515255306,0.00032229440372155693,0.0003372447593710248,0.00035221661319528863,0.00036720284529589975,0.0003821969457438179,0.00039719294797402327,0.00041218536979625853,0.00042716916098672897,0.0004421396566520741
28,9.277023593767808e-13,9.952039192739903e-13,1.2541079286165768e-12,1.7421619702417956e-12,2.809308341511496e-12,5.139444425594775e-12,1.0227374502846942e-11,2.1331825195147758e-11,4.5556003414048973e-11,9.835687819759187e-11,2.1330759381044118e-10,4.6313219925764315e-10,1.0046949938669059e-09,2.174330937521063e-09,4.686839805145837e-09,1.0042211062710749e-08,2.1331545863034762e-08,4.476440196299336e-08,9.238490772389696e-08,1.8648682642563585e-07,3.659433285285729e-07,6.938174577086897e-07,1.2644086684332478e-06,2.207101539308809e-06,3.6844698794169517e-06,5.882249049182775e-06,8.988974401713534e-06,1.316627749314847e-05,1.851824222853793e-05,2.5073198661740292e-05,3.278625930036583e-05,4.155917012482746e-05,5.126639205643713e-05,6.177739972734742e-05,7.297084667712284e-05,8.474105035993773e-05,9.69992711024048e-05,0.00010967225932123625,0.00012269978224432876,0.00013603207023260566,0.00014962759124204084,0.00016345126541361665,0.00017747309422810886,0.00019166713022178428,0.0002060107073758033,0.0002204838633677042,0.00023506890012425785,0.0002497500432956379,0.0002645131726954908,0.0002793456042011755,0.0002942359096818059,0.00030917376566730326,0.00032414982432449335,0.0003391556021887787,0.00035418338336912214,0.0003692261347891801,0.0003842774316251685,0.0003993313914349983,0.0004143826158338193,0.00042942613870255997,0.00044445738010612246
29,9.610090501155355e-13,1.0311751452718454e-12,1.2989609388114332e-12,1.8056667272503546e-12,2.9114488597770105e-12,5.325517804521951e-12,1.0592859922553544e-11,2.2081891870584514e-11,4.7131187841387145e-11,1.0169376452040524e-10,2.2041257707883233e-10,4.782698681538022e-10,1.0369176628444166e-09,2.2427331103358483e-09,4.8314379164082766e-09,1.0346012491169176e-08,2.196431525547382e-08,4.606654080419048e-08,9.50205825134276e-08,1.9170477072449899e-07,3.759787974288997e-07,7.124264596036767e-07,1.29742653820486e-06,2.262786182871679e-06,3.7733257096661532e-06,6.016153074828168e-06,9.179742752163378e-06,1.3424129817085628e-05,1.885069674445461e-05,2.5484693355615207e-05,3.327843523370788e-05,4.2131527594246876e-05,5.1917022879877095e-05,6.250361414306127e-05,7.376963252569979e-05,8.560937361323795e-05,9.793425374970965e-05,0.00011067127262354148,0.00012376048598428113,0.00013715241969025627,0.00015080582625648375,0.0001646858905353099,0.00017876285538642733,0.00019301099100044183,0.00020740782657213686,0.0002219335746462825,0.00023657069404858788,0.00025130355177394037,0.00026611815568333697,0.0002810019384598128,0.0002959435793816745,0.00031093285458894115,0.00032596050947564237,0.00034101814863252145,0.0003560981401147245,0.0003711935316150772,0.0003862979767017549,0.0004014056696721724,0.00041651128786535097,0.00043160994044022516,0.0004466971228214156
30,9.947598300641403e-13,1.0671463712697005e-12,1.3455903058456897e-12,1.8700596626786137e-12,3.0162539133016253e-12,5.515143897127928e-12,1.0963674412778346e-11,2.284261668705767e-11,4.872502401553902e-11,1.0507106296131496e-10,2.2759794049420634e-10,4.93568297343927e-10,1.0694485297335632e-09,2.311724145442895e-09,4.977136924821934e-09,1.0651826087837435e-08,2.2600653348803235e-08,4.7374772993435954e-08,9.766617337092498e-08,1.969379308519592e-07,3.860360231477955e-07,7.310641274571594e-07,1.3304787822576714e-06,2.318507359433397e-06,3.862212809568888e-06,6.150068521559859e-06,9.370475805958733e-06,1.3681855527636344e-05,1.9182867381228874e-05,2.5895659173880148e-05,3.3769730524824126e-05,4.270253173732641e-05,5.2565698119622084e-05,6.322713733375451e-05,7.456485788193135e-05,8.647313548548752e-05,9.886354567933964e-05,0.00011166334102519215,0.00012481286934384883,0.0001382629552364456,0.0001519726385774689,0.00016590737123101107,0.00018003763920537708,0.00019433793158274426,0.00020878597349405226,0.0002233621525595808,0.00023804908421931614,0.0002528312760277096,0.0002676948626261222,0.00028262739176732055,0.0002976176479121406,0.0003126555041235157,0.0003277317958416681,0.00034283821205605136,0.00035796720062242215,0.0003731118853482762,0.0003882659930263266,0.0004034237889940506,0.0004185800200589007,0.0004337298638312781,0.0004488688836645771
31,1.0276224315930449e-12,1.1031175972675555e-12,1.3917755836700962e-12,1.935340776526573e-12,3.12105896682624e-12,5.706546346573305e-12,1.1339817973521349e-11,2.361311146614753e-11,5.03401764717637e-11,1.0849143805558015e-10,2.3486679268103217e-10,5.090270427388077e-10,1.102289814980395e-09,2.3813071514666717e-09,5.123943047635748e-09,1.0959658958142882e-08,2.324056680436115e-08,4.868910341571109e-08,1.0032167852003226e-07,2.0218628593582366e-07,3.9611495061819824e-07,7.49730361793155e-07,1.363565288681201e-06,2.374265124949204e-06,3.951131967383503e-06,6.28399823865422e-06,9.561181040673716e-06,1.3939471019241978e-05,1.951478577755239e-05,2.630615140697401e-05,3.426023442987258e-05,4.3272317603815225e-05,5.3212611535347065e-05,6.39482353927967e-05,7.535687521231793e-05,8.733278907380182e-05,9.978771498797556e-05,0.00011264916203801434,0.00012585777370999196,0.00013936467663544505,0.00015312920092602766,0.00016711706785921265,0.00018129900850549774,0.00019564973228369809,0.00021014716122813581,0.00022477185854752335,0.00023950659636673421,0.000254336022447621,0.0002692463974374171,0.0002842253829702379,0.00029926186710715896,0.00031434581783473803,0.0003294681582608483,0.00034462065897988836,0.00035979584445477997,0.0003749869110056814,0.0003901876546348326,0.00040539240727355264,0.00042059598030652623,0.0004357936144532282,0.0004509809351773697
32,1.0618173007514997e-12,1.1399770016851107e-12,1.4379608614945028e-12,2.0015100687942322e-12,3.227640377190255e-12,5.900169242067932e-12,1.1720402426362853e-11,2.439470847548364e-11,5.197708929927103e-11,1.1195355753557124e-10,2.422173572824704e-10,5.246478806952837e-10,1.1354432949417514e-09,2.451483460674808e-09,5.271857617117348e-09,1.1269514210709985e-08,2.38840613953073e-08,5.00095329591943e-08,1.029870908553221e-07,2.074498111070966e-07,4.062155167794401e-07,7.68425045372112e-07,1.3966858980474228e-06,2.4300594292370192e-06,4.040083722678389e-06,6.417944516723395e-06,9.751864769036445e-06,1.4196990414827582e-05,1.9846479430096764e-05,2.6716218310962603e-05,3.4750024950902514e-05,4.384100320686812e-05,5.385793230194835e-05,6.466714034925047e-05,7.614599138561218e-05,8.818872820715029e-05,0.00010070725461508445,0.0001136293398511512,0.00012689592663583937,0.000140458446915126,0.00015427652391952762,0.0001683161507846087,0.00018254830564723434,0.0001969479198113966,0.00021149311334944798,0.00022616462577662588,0.00024094538623353756,0.00025582018263570205,0.0002707754012187813,0.0002857988167264125,0.0003008794196928122,0.0003160072715742146,0.00033117338133603624,0.00034636959904776887,0.00036158852330769875,0.00037682342013889425,0.00039206815159831265,0.000407317112709471,0.00042256517558447726,0.0004378076398232622,0.0004530401883942048
33,1.0955680807001045e-12,1.176836406102666e-12,1.4854784069484595e-12,2.0672352718520415e-12,3.3355540551838203e-12,6.0960125836118095e-12,1.2107204128142257e-11,2.518696362585615e-11,5.363576249806101e-11,1.1545786549049808e-10,2.4965229883378015e-10,5.404312553025648e-10,1.1689107459744719e-09,2.522257069870193e-09,5.420885518248042e-09,1.1581396730520055e-08,2.4531141562533776e-08,5.1336067841134536e-08,1.0566240726817e-07,2.12728478832247e-07,4.1633765279769364e-07,7.871480458554458e-07,1.4298404225066008e-06,2.4858901408464362e-06,4.129068422731308e-06,6.5519091991816936e-06,9.942532348095057e-06,1.4454425944609994e-05,2.0177972371193675e-05,2.7125902217317588e-05,3.523917061132309e-05,4.440869221733479e-05,5.450180891619638e-05,6.538405562883653e-05,7.693247506734835e-05,8.9041297156367e-05,0.00010162259478452285,0.00011460440094346325,0.00012792796109195592,0.00014154501572338773,0.0001554154840426314,0.00016950563349249492,0.00018378669129459624,0.00019823381226702352,0.0002128253157445137,0.00022754211841302663,0.00024236730693116826,0.0002572858095359898,0.00027228413789215367,0.00028735017938386065,0.00030247302625285855,0.0003176428323490299,0.0003328506911457474,0.00034808853054446587,0.0003633490213541535,0.0003786254970945535,0.000393911883390885,0.00040920263557797654,0.0004244926834218177,0.00043977738203482275,0.00045505246821697654
34,1.1293188606487092e-12,1.2136958105202211e-12,1.5334400416122662e-12,2.134736831749251e-12,3.4448000008069357e-12,6.296296817254188e-12,1.2499778989649712e-11,2.5990765095684765e-11,5.531441971129425e-11,1.1900436192036068e-10,2.571707291565417e-10,5.563784988282805e-10,1.2026939444353957e-09,2.5936293113204556e-09,5.571029415563089e-09,1.1895312290732818e-08,2.518181219102189e-08,5.266870672926416e-08,1.0834761887679178e-07,2.180222593572978e-07,4.2648128939504204e-07,8.058992246873231e-07,1.4630286528927172e-06,2.5417570745922546e-06,4.218086261165155e-06,6.6858937728397905e-06,1.0133188345751165e-05,1.47117882565162e-05,2.0509285709735536e-05,2.753524045928657e-05,3.572773192095369e-05,4.497547617532405e-05,5.5144372402615716e-05,6.609916052147113e-05,7.771656272392846e-05,8.98907984958619e-05,0.00010253411305960469,0.0001155748066543616,0.00012895443090910064,0.00014262503801898418,0.00015654684596588808,0.00017068639890771564,0.0001850151751834339,0.00019950855476880136,0.00021414505754879798,0.00022890577832779258,0.00024377396191077594,0.00025873467717651977,0.000273774561258211,0.0002888816139319239,0.0003040450286353469,0.0003192550508526182,0.00033450285754188513,0.0003497804531815696,0.0003650805792840828,0.00038039663512368094,0.0003957226079105425,0.0004110530110743582,0.00042638282957074836,0.00044170747131255794,0.00045702272396486165
35,1.163513729807164e-12,1.2501111257279263e-12,1.5800694086465228e-12,2.2017943024366105e-12,3.5549341248497512e-12,6.497913318526116e-12,1.2895906564835968e-11,2.680300426050053e-11,5.701572547422984e-11,1.2259437909278859e-10,2.647726482507551e-10,5.724904994508506e-10,1.2367937785029426e-09,2.6656046259176946e-09,5.722295526311427e-09,1.2211265776329583e-08,2.583607949802058e-08,5.400745495265369e-08,1.110427190198493e-07,2.23331125148718e-07,4.366463532967657e-07,8.246784455323564e-07,1.4962503724902376e-06,2.597660011094405e-06,4.307137331682753e-06,6.819899446508515e-06,1.0323836702852418e-05,1.4969086700400425e-05,2.0840438119229532e-05,2.7944266155266462e-05,3.621576260393056e-05,4.554143634383223e-05,5.57857389700267e-05,6.681261385432791e-05,7.849846356222656e-05,9.073749954469079e-05,0.00010344214252366868,0.00011654096340052433,0.00012997582329399293,0.0001436990891687806,0.00015767128051269452,0.0001718592205688374,0.00018623464078748597,0.00020077314795141632,0.00021545346381213193,0.00023025686229560804,0.0002451667470593222,0.0002601683280603062,0.00027524836806769315,0.0002903949791805971,0.0003055974557186758,0.0003208461342620872,0.00033613227450324246,0.0003514479565192019,0.00036678599135475665,0.00038213984265889067,0.0003975035576391228,0.000412871706032103,0.00042823932599223014,0.000443601876037647,0.0004589551922866697
36,1.1968204205459188e-12,1.2865264409356314e-12,1.6280310433103296e-12,2.27062812996337e-12,3.666844605731967e-12,6.703082533476845e-12,1.3299139567379825e-11,2.7628566101611796e-11,5.873879160844808e-11,1.262279170077818e-10,2.724611647408892e-10,5.88767701259485e-10,1.2712138008907914e-09,2.73818301366191e-09,5.874684294582266e-09,1.2529260740024029e-08,2.6493946148065106e-08,5.5352313843570755e-08,1.1374770325645045e-07,2.2865505222569027e-07,4.468327801099292e-07,8.434855729433366e-07,1.529505365471806e-06,2.653598714097427e-06,4.396221659153099e-06,6.953927231823087e-06,1.0514480851764318e-05,1.522632955852643e-05,2.117144624325107e-05,2.83530088873718e-05,3.670331065697141e-05,4.610664526039088e-05,5.642601224753463e-05,6.752455707692562e-05,7.927836362364715e-05,9.158163767608585e-05,0.00010434697853467512,0.00011750323105585991,0.00013099256906246026,0.0001447676772627915,0.00015878937929914017,0.00017302477980063458,0.00018744586529262364,0.00020202847099115573,0.00021675152183942004,0.00023159647191306476,0.0002465468844889962,0.0002615881111096563,0.000276707040458124,0.0002918918969996298,0.0003071320757812579,0.00032241800411902943,0.0003377410238791789,0.00035309329000066114,0.0003684676821400501,0.0003838577272174959,0.0003992575311659863,0.0004146617185827317,0.0004300653791973197,0.00044546402034084664,0.0004608535246211076
37,1.2314593789142236e-12,1.3238299345630367e-12,1.6768808563938364e-12,2.33990604669998e-12,3.780087354243733e-12,6.910472194476824e-12,1.3707257551232033e-11,2.8463897905339763e-11,6.048361811394898e-11,1.2990453157613047e-10,2.8023494635931456e-10,6.052123247002328e-10,1.3059522352421027e-09,2.8113680272667807e-09,6.028199273089285e-09,1.2849304287243513e-08,2.7155420578850453e-08,5.670328873108588e-08,1.1646256847797076e-07,2.3399401660739727e-07,4.570405089943108e-07,8.62320482575285e-07,1.562793431997278e-06,2.7095729593362705e-06,4.485339240467567e-06,7.087978000974715e-06,1.0705123864251931e-05,1.5483524275161642e-05,2.1502325060041017e-05,2.8761495279638893e-05,3.7190419240218375e-05,4.667116808043659e-05,5.7065285161694845e-05,6.823511682840788e-05,8.005642922315204e-05,9.24234247725586e-05,0.00010524888433494084,0.00011846192990239146,0.00013200505110599892,0.00014583125326472768,0.0001599016667430675,0.00017418367978772054,0.00018864953591313238,0.00020327530037178576,0.00021804010260861872,0.00023292557789300616,0.0002479154499184233,0.0002629952123727186,0.00027815188019753023,0.00029337379037697175,0.0003086504386344835,0.00032397234279279985,0.0003393309264994038,0.00035471841899248346,0.00037012776781564227,0.00038555256228400836,0.0004009869660324128,0.00041642565733379655,0.0004318637761762112,0.000447296877226222,0.00046272088795840105
38,1.2647660696529783e-12,1.3606893389805919e-12,1.7248424910576432e-12,2.4096280526464398e-12,3.895106459594899e-12,7.120526390735904e-12,1.4121148694812291e-11,2.931077602852383e-11,6.225064907994238e-11,1.3362555506546414e-10,2.8809532537366067e-10,6.218234815946744e-10,1.3410148547166045e-09,2.8851627753567755e-09,6.182848011349051e-09,1.3171399526612504e-08,2.782050811944714e-08,5.806038316791273e-08,1.1918731201987498e-07,2.393480005302706e-07,4.6726948754738373e-07,8.811830660704345e-07,1.5961143917664344e-06,2.765582545194434e-06,4.574490080067051e-06,7.22205256264985e-06,1.0895768543406348e-05,1.5740677641762346e-05,2.1833088211575813e-05,2.9169749519830646e-05,3.7677127473934036e-05,4.7235063719508474e-05,5.7703641574757825e-05,6.894440716731509e-05,8.08328098678146e-05,9.326305097090426e-05,0.00010614809576292572,0.00011941734644338453,0.00013301361144169022,0.00014689021945324399,0.00016100861003520706,0.00017533645722433988,0.00018984626337781307,0.00020451432534907,0.00021931997838242623,0.00023424503998592527,0.00024927339507163637,0.00026439068007944044,0.00027958403660877096,0.0002948419143722347,0.0003101539098140371,0.00032551063114150125,0.0003409035835106877,0.0003563250700340248,0.0003717681055777078,0.00038722634115906374,0.00040269399727366206,0.0004181658049176029,0.00043363695324405427,0.00044910304303913406,0.00046456004529904504
39,1.298516849601583e-12,1.3979928326079971e-12,1.7745804825608502e-12,2.4806823262224498e-12,4.011901921785466e-12,7.332801033044234e-12,1.453948073049105e-11,3.0169644560373854e-11,6.404121677405783e-11,1.3739054338657297e-10,2.9604141360550784e-10,6.386056128349082e-10,1.3763994388682477e-09,2.959568590199524e-09,6.338632729807614e-09,1.349555400764757e-08,2.8489215431193315e-08,5.942360470356789e-08,1.219219383230552e-07,2.447169915598124e-07,4.775196789097436e-07,9.00073240828192e-07,1.629468104447085e-06,2.82162732379021e-06,4.6636742299099865e-06,7.3561517224263184e-06,1.1086417548433758e-05,1.5997795986599783e-05,2.2163748298886787e-05,2.9577793824842047e-05,3.8163471135277405e-05,4.779838587332108e-05,5.834115768532655e-05,6.965253146873351e-05,8.160764075437754e-05,9.410068785964398e-05,0.0001070448252686873,0.00012036973833762232,0.00013401855717187772,0.00014794493650960305,0.00016211062749338367,0.00017648359203903397,0.00019103659314545496,0.00020574616079649388,0.0002205918373023863,0.00023555562344768077,0.0002506215661783884,0.0002657754453059269,0.00028100452951917987,0.00029629738153325036,0.0003116436986152493,0.00032703417932111734,0.00034246041013474837,0.00035791476772928377,0.0003733903338636324,0.00038888082069465923,0.00040438050491165,0.00041988416943894435,0.00043538705169510195,0.00045088479758170763,0.0004663734204939374
