,time,inm,inp,nois,outm,outp,ip,im
32,3.003200000000001e-05,0.7969558763753943,0.7980874515062322,0.04752166394081331,1.0900735870403335,1.0824086747140058,0.00014351826505532017,0.00014198528258901888
33,3.004480000000001e-05,0.7969431169401223,0.7980751738462867,0.047509145393204534,1.0900844015389561,1.0824162558651238,0.0001435167488210709,0.0001419831196898258
34,3.0070400000000016e-05,0.7969175058898919,0.7980505263447317,0.047484016117311754,1.0903324303242465,1.0826587570211006,0.0001434682485950134,0.00014193351393032572
35,3.0121600000000023e-05,0.7968659152986611,0.798000862842935,0.047433389070798054,1.0906064509712339,1.0829208071850367,0.00014341583855781437,0.00014187870979753825
36,3.022400000000004e-05,0.7967612619936131,0.797900063685024,0.04733066283931853,1.091388078374913,1.0836794782025876,0.00014326410435216985,0.00014172238432763606
37,3.0428800000000074e-05,0.7965460818834986,0.7976925917417568,0.04711933681262766,1.0927666448502125,1.0850114421675188,0.00014299771156345287,0.00014144667102300446
38,3.083840000000014e-05,0.7960923518334945,0.7972542775117187,0.046673314672606575,1.095901280113296,1.0880547544378452,0.0001423890491096813,0.00014081974397583963
39,3.165760000000027e-05,0.7950924732485086,0.7962852284795899,0.04568885086404924,1.1025525741851367,1.09452648065297,0.00014109470387069223,0.00013948948515718484
40,3.329600000000053e-05,0.792732591201994,0.7939869969332116,0.043359794067602854,1.1184026493210872,1.110035639925854,0.00013799287200555455,0.00013631947013692525
41,3.6572800000001054e-05,0.7866650792430951,0.7880427494944167,0.037353914368755854,1.1582383455286418,1.1492684188665772,0.000130146316223545,0.00012835233089703024
42,4.31264000000021e-05,0.770116974116432,0.7717410110307492,0.020928992573590627,1.2620028729626804,1.2522247487198264,0.0001095550502441256,0.00010759942540516931
43,5.62336000000042e-05,0.7298554441660523,0.7319714333608391,-0.019086561236554316,1.474184006980988,1.4645272697458886,6.709454604703069e-05,6.516319859883879e-05
44,8.24480000000084e-05,0.7038278867432515,0.7069236063397963,-0.044624253458476065,1.578582580148777,1.5675769555786858,4.648460888034833e-05,4.428348396601223e-05
45,0.00013487680000001678,0.7881620664635308,0.7931922023379582,0.040677134400744525,1.148464791744242,1.1152658583079935,0.00013694682834142213,0.00013030704165117868
46,0.00023487680000001677,0.7863930348103222,0.794961233991167,0.04067713440074458,1.1600527459502417,1.1035072138991013,0.00013929855721528384,0.00012798945080305657
47,0.00033487680000001676,0.7847757695209105,0.7965784992805787,0.04067713440074459,1.170428147100578,1.0925485725546502,0.0001414902854861566,0.00012591437057807298
48,0.00043487680000001675,0.7833675630244489,0.7979867057770403,0.040677134400744594,1.1795415692222693,1.083092030175804,0.00014338159396487526,0.0001240916861533492
49,0.0005,0.7419098300562504,0.7580901699437493,-6.123233995736766e-17,1.4168448475901334,1.3312477577845543,9.375044844261993e-05,7.663103047406139e-05
50,0.000500001,0.7469129605695042,0.7630933226159564,0.005003141592730353,1.3923452069135125,1.303893087312751,9.922138254125912e-05,8.153095861018755e-05
51,0.0005000030000000001,0.7569192215960482,0.7730996279602343,0.015009424778141217,1.3388329005823258,1.244744567624302,0.0001110510864705816,9.223341988473521e-05
52,0.0005000070000000001,0.7769317436489354,0.7931122386478995,0.035021991148417406,1.2211252132423356,1.1169558078197426,0.00013660883843158445,0.00011577495735082266
53,0.0005000100000000001,0.791941135187247,0.8081216966616911,0.05003141592446898,1.1248117197302563,1.0143643041314094,0.00015712713916826715,0.0001350376560509403
54,0.0005000108000000001,0.7919436395974794,0.8081242187986307,0.050033929198055,1.1236491857600444,1.0131452383477493,0.00015737095232992715,0.0001352701628505315
55,0.0005000124000000001,0.7919486484177359,0.8081292630721914,0.05003895574496368,1.1235335339401948,1.0130232437647424,0.00015739535124481563,0.00013529329321215755
56,0.0005000156000000001,0.7919586660572379,0.80813935161786,0.05004900883754894,1.1235449743393624,1.0130343871839738,0.00015739312255647064,0.00013529100512954528
57,0.0005000220000000001,0.7919787013307742,0.8081595287019638,0.05006911501636903,1.1233363883529617,1.0128134696460287,0.00015743730606487816,0.0001353327223228007
58,0.0005000348000000002,0.7920187718445999,0.8081998828298596,0.050109327337229705,1.1231451284788667,1.0126089063025046,0.00015747821873191015,0.0001353709743057152
59,0.0005000604000000003,0.792098912648228,0.8082805908333689,0.05018975174079843,1.122539177792599,1.011965162543208,0.00015760696749111958,0.00013549216443919931
60,0.0005001116000000006,0.7922591926311162,0.8084420051029799,0.05035059886704808,1.1215487754146258,1.010910422306766,0.00015781791552882396,0.0001356902449174413
61,0.0005002140000000011,0.7925797402733533,0.8087648208664658,0.05067228056990963,1.1193447445017402,1.0085670527282016,0.00015828658945338248,0.0001361310510930025
62,0.0005004188000000021,0.7932207396580563,0.8094103546845827,0.051315547171319496,1.1151502773420479,1.0041067348201904,0.0001591786530354966,0.00013696994453482603
63,0.0005008284000000041,0.7945019820757968,0.8107006587304533,0.05260132040312504,1.1065142686786191,0.9949352545000463,0.00016101294909987018,0.00013869714625514007
64,0.000501647600000008,0.7970584623954851,0.8132752333327125,0.05516684786409875,1.0893796442799921,0.9767710947481478,0.00016464578104802285,0.00014212407113944892
65,0.0005032860000000161,0.8021236644973173,0.818376507954045,0.06025008622568114,1.0547481695218457,0.940202141951615,0.00017195957161675324,0.00014905036609746958
66,0.0005065628000000322,0.8118760435830288,0.8282005666939642,0.07003830513849651,0.9866994038413752,0.8688795821570529,0.0001862240835706075,0.0001626601192299404
67,0.0005131164000000643,0.8284647748097486,0.8449307861499288,0.0866977804798387,0.8669351389329968,0.7449847654241765,0.0002110030469140156,0.00018661297221456152
68,0.0005262236000001286,0.8414815911449461,0.8582230195602639,0.09985230535260503,0.7707006129851295,0.646203092967062,0.00023075938140593166,0.00020585987740417977
69,0.00053001,0.839133560553143,0.8559526561940246,0.09754310837358379,0.7881345829278525,0.6627583888574952,0.00022744832223153821,0.0002023730834181947
70,0.000530011,0.8341325775769992,0.8509516936170438,0.09254213559702146,0.8239315413015323,0.6989327429358229,0.00022021345141354232,0.00019521369174313463
71,0.0005300130000000001,0.8241306110617381,0.8409497678999298,0.082540189480834,0.8972987379323896,0.7733269150801706,0.00020533461698590827,0.00018054025241553973
72,0.0005300170000000001,0.8041266757794321,0.8209459142132005,0.06253629499631636,1.0397834964549948,0.9204755295269952,0.00017590489409613497,0.0001520433007087263
73,0.0005300200000000001,0.7891237223483673,0.805943021978191,0.0475333721632791,1.1410348013919127,1.0271117454048377,0.00015457765091753117,0.0001317930397277678
74,0.0005300208000000001,0.7891229344813916,0.8059422504300725,0.04753259245573208,1.142169991055917,1.0283014520910954,0.0001543397095815635,0.0001315660017837672
75,0.0005300224000000001,0.7891213583872094,0.8059407069734901,0.0475310326803497,1.1422614688226367,1.0283973831919495,0.00015432052335739854,0.00013154770623202694
76,0.0005300256000000001,0.7891182047579769,0.8059376186189978,0.04752791168848736,1.1422054671358572,1.0283383975509954,0.0001543323204842295,0.00013155890657401415
77,0.0005300320000000002,0.7891118917364801,0.8059314361451462,0.04752166394081318,1.1423214943730347,1.028459823835829,0.00015430803522775705,0.00013153570112223179
78,0.0005300448000000002,0.7890992426448982,0.8059190481415106,0.047509145393204354,1.142330865799623,1.02846882145577,0.00015430623570722446,0.00013153382683128712
79,0.0005300704000000004,0.7890738522957458,0.8058941799388771,0.047484016117311456,1.142570442862622,1.0287187383812373,0.00015425625232268203,0.0001314859114245337
80,0.0005301216000000006,0.7890227031614636,0.8058440749801316,0.04743338907079752,1.1428329938268322,1.0289911522926716,0.0001542017695328468,0.00013143340123633607
81,0.0005302240000000011,0.7889189329894665,0.8057423926891686,0.0473306628393175,1.1435858685503366,1.0297753575005737,0.00015404492850024099,0.00013128282628827037
82,0.0005304288000000021,0.7887055200219544,0.8055331536032968,0.04711933681262559,1.1449111545622712,1.0311549962798354,0.00015376900073960087,0.0001310177690854175
83,0.0005308384000000041,0.7882553277622345,0.8050913015829696,0.046673314672602086,1.1479286566140188,1.0343027138698688,0.00015313945722539302,0.00013041426867488326
84,0.0005316576000000081,0.7872625387707521,0.8041151629573267,0.04568885086403942,1.154330731468559,1.0409970334252556,0.00015180059331498796,0.00012913385370438846
85,0.0005332960000000161,0.7849168919037572,0.8018026962313998,0.04335979406757854,1.1695940959749018,1.0570306274094365,0.0001485938745133808,0.00012608118080237318
86,0.0005365728000000322,0.7788780737978234,0.7958297549395588,0.037353914368691066,1.2079248462952485,1.0976171234972438,0.00014047657529658863,0.00011841503073384274
87,0.0005431264000000643,0.762388246506521,0.7794697386403053,0.020928992573413144,1.3073408119065963,1.2045533422710475,0.00011908933154813894,9.853183761521223e-05
88,0.0005562336000001286,0.7222468013818943,0.7395800761442743,-0.01908656123691571,1.5074516646104246,1.4283625219922882,7.432749559654894e-05,5.850966707043881e-05
89,0.0005824480000002571,0.6964732699605688,0.714278223123184,-0.044624253458123576,1.6032347342653164,1.5399193773168383,5.2016124534759456e-05,3.935305314684001e-05
90,0.0006348768000005142,0.7813686988150516,0.79998556998462,0.04067713439983581,1.1921987639557343,1.0694066788405128,0.0001461186642259804,0.00012156024720866299
91,0.0007348768000005142,0.7808488518641346,0.8005054169355375,0.04067713439983602,1.1955631025794982,1.0658873714605974,0.00014682252570707988,0.00012088737948090511
92,0.0008348768000005142,0.7806771767218622,0.8006770920778093,0.04067713439983583,1.1965777995152722,1.0646778747774417,0.0001470644250431974,0.00012068444009116774
93,0.0009348768000005143,0.7808597550657375,0.8004945137339343,0.040677134399835835,1.1954960421400016,1.066003727939138,0.0001467992544093022,0.00012090079156479305
94,0.001,0.7404894348370483,0.7595105651629515,-1.2246467991473532e-16,1.4238939898180454,1.3232799040425982,9.534401918642743e-05,7.522120203873328e-05
95,0.001000001,0.7454925822540865,0.7645137009302896,0.005003141592188013,1.3996539584032455,1.2956877732010272,0.00010086244535045807,8.006920831604702e-05
96,0.001000003,0.7554988770892983,0.7745199724658987,0.01500942477759852,1.3466613442635174,1.2360732506385779,0.000112785349870137,9.066773115051774e-05
97,0.001000007,0.7755114667595835,0.7945325155361671,0.03502199114787524,1.229903393257967,1.1074708165709382,0.0001385058366878411,0.00011401932134447179
98,0.00100001,0.7905209090112408,0.8095419228371024,0.05003141592417163,1.1342006664693545,1.0043928968007907,0.00015912142063712054,0.00013315986669937274
99,0.0010000108,0.7905234269452718,0.8095444314508381,0.05003392919805494,1.1330436917072941,1.00316968466397,0.00015936606306610202,0.00013339126165590187
100,0.0010000124,0.7905284628125401,0.8095494486773861,0.05003895574496308,1.132928466065461,1.0030474182496774,0.00015939051635172063,0.00013341430678082133
101,0.0010000156,0.7905385345461047,0.809559483128991,0.050049008837547815,1.1329395301446084,1.0030589566559411,0.00015938820867233972,0.0001334120939731065
102,0.001000022,0.7905586780079228,0.8095795520248137,0.05006911501636826,1.1327313576762534,1.0028379419658844,0.0001594324115998802,0.00013345372845918746
103,0.0010000348,0.790598964898931,0.8096196897755265,0.050109327337228754,1.1325397922829108,1.0026340394853182,0.00015947319210596334,0.00013349204154167182
104,0.0010000603999999998,0.7906795384594029,0.80969996502219,0.050189751740796415,1.1319343447776058,1.0019907775359755,0.00015960184448715609,0.00013361313104098826
105,0.0010001115999999995,0.7908406839658936,0.8098605137681955,0.050350598867044474,1.130943823172972,1.0009378542259157,0.0001598124291533054,0.00013381123536504447
106,0.0010002139999999988,0.7911629626949634,0.8101815984448411,0.05067228056990228,1.128740602403701,0.9985973442776407,0.00016028053114780505,0.00013425187951554562
107,0.0010004187999999976,0.7918074244116208,0.8108236699309904,0.051315547171305584,1.124546414365496,0.9941438218205625,0.00016117123563930136,0.0001350907171300264
108,0.0010008283999999952,0.7930955921246156,0.8121070486815788,0.05260132040309713,1.1159111080932214,0.9849860886208789,0.00016300278227276976,0.00013681777838314702
109,0.0010016475999999903,0.7956659255457483,0.8146677701823382,0.05516684786404321,1.098772869656227,0.9668542507230121,0.0001666291498594319,0.0001402454260670538
110,0.0010032859999999806,0.8007588437785936,0.8197413286725498,0.06025008622557172,1.0641190110960832,0.9303655152182131,0.00017392689695583385,0.00014717619778537028
111,0.0010065627999999611,0.8105666939134555,0.8295099163631285,0.07003830513829205,0.9959572974734611,0.8592701928653251,0.0001881459614274661,0.00016080854050670723
112,0.0010131163999999222,0.8272665149776175,0.8461290459814532,0.08669778047953533,0.8757190482127863,0.7360573758436834,0.00021278852483419541,0.00018485619035857326
113,0.0010262235999998442,0.8405060425739175,0.8591985681314298,0.09985230535267367,0.7779524538134869,0.6389866486752402,0.00023220267026857755,0.00020440950924083268
114,0.00103001,0.8382224655379553,0.8568637512092121,0.09754310837358371,0.7949084237140587,0.6559842978114053,0.00022880314043760563,0.00020101831525565217
115,0.001030011,0.8332214995910128,0.8518627716041145,0.09254213559756368,0.8306622321175285,0.6921541308915563,0.00022156917382432084,0.00019386755357686525
116,0.001030013,0.8232195671330798,0.8418608118296729,0.08254018948137636,0.9039281265948749,0.7665532453522529,0.00020668935092871266,0.00017921437467904866
117,0.001030017,0.8032156999654683,0.821856890028249,0.0625362949968587,1.0460867437495598,0.9138752916284721,0.00017722494167671243,0.00015078265124657264
118,0.00103002,0.7882127976201452,0.8068539467068714,0.0475333721635083,1.1470017050340904,1.0207562140098265,0.00015584875719554248,0.00013059965898776227
119,0.0010300208,0.7882120233758936,0.8068531615355712,0.047532592455732325,1.1481333690009872,1.0219484290209893,0.00015561031419508708,0.0001303733262005835
120,0.0010300224,0.7882104745276233,0.8068515908330764,0.04753103268034983,1.1482243765466986,1.0220447582920669,0.00015559104834039772,0.00013035512468917432
121,0.0010300256,0.7882073753902398,0.8068484479867356,0.04752791168848772,1.148168179672283,1.0219860438682993,0.00015560279122439624,0.000130366364061274
122,0.001030032,0.7882011713525403,0.8068421565290869,0.04752166394081353,1.1482831049426925,1.022108515812397,0.00015557829683388036,0.00013034337901274284
123,0.0010300448,0.78818874022895,0.8068295505574592,0.047509145393204597,1.1482909700989767,1.0221191076430352,0.00015557617847150595,0.00013034180597770728
124,0.0010300703999999998,0.7881637858173718,0.806804246417252,0.047484016117311914,1.1485268429269557,1.0223727059711167,0.00015552545880126445,0.0001302946314183373
125,0.0010301215999999995,0.7881135085645944,0.8067532695770029,0.047433389070798665,1.1487826631733895,1.0226520004418387,0.00015546959990331288,0.000130243467360458
126,0.0010302239999999989,0.7880114821810036,0.8066498434976359,0.047330662839319804,1.149521361072248,1.023450479669527,0.00015530990406631417,0.00013009572778344136
127,0.0010304287999999976,0.7878015568916645,0.8064371167335957,0.04711933681263012,1.150818851607338,1.024858280088572,0.00015502834398262166,0.00012983622967510655
128,0.0010308383999999952,0.7873583403919141,0.8059882889533102,0.046673314672612175,1.1537795840219638,1.0280632105766747,0.00015438735787398628,0.00012924408319037184
129,0.0010316575999999903,0.7863795045203067,0.8049981972078172,0.04568885086406196,1.1600668799234397,1.034873043033271,0.00015302539139128157,0.00012798662400825833
130,0.0010332959999999807,0.7840617701763584,0.8026578179589099,0.04335979406763412,1.1750927272710265,1.0511442566865117,0.00014977114866354668,0.00012498145454031828
131,0.0010365727999999612,0.7780788013178238,0.796629027419855,0.03735391436883942,1.212923826537487,1.092227864858366,0.00014155442702445953,0.00011741523469055437
132,0.0010431263999999222,0.7617007618675888,0.780157223280048,0.020928992573818445,1.3112756014716453,1.2002244897234724,0.00011995510205053961,9.774487970304335e-05
133,0.0010562335999998443,0.7217831900820435,0.740043687445777,-0.019086561236089806,1.509404846522064,1.4260866128919785,7.478267742300204e-05,5.811903069030677e-05
134,0.0010824479999996886,0.6964581174525992,0.7142933756295418,-0.04462425345892953,1.603283231570792,1.539860306659857,5.202793866487809e-05,3.934335368427355e-05
135,0.0011348767999993772,0.7822494800218228,0.799104788782003,0.04067713440191292,1.1866033102940117,1.0754152279442537,0.00014491695440455032,0.00012267933793452812
136,0.0012348767999993773,0.7834073949326309,0.7979468738711945,0.04067713440191272,1.1792847086122848,1.0833456367167988,0.00014333087266038547,0.00012414305827945782
137,0.0013348767999993773,0.7848228439884133,0.7965314248154118,0.04067713440191253,1.1701269822094646,1.0928656757345776,0.0001414268648431971,0.00012597460354868417
138,0.0014348767999993774,0.7864456842007076,0.794908584603118,0.040677134401912736,1.1597106240267614,1.1038630474436957,0.00013922739050542532,0.0001280578751945427
139,0.0015,0.74690983005625,0.7530901699437489,-5.389683877521531e-16,1.3914284851874108,1.3587206299204284,8.825587401162238e-05,8.171430295078608e-05
140,0.001500001,0.7519129895754366,0.7580932936089386,0.005003141592187596,1.3660207558696715,1.3322240165001287,9.355519670606327e-05,8.679584882287372e-05
141,0.001500003,0.7619193086148773,0.7680995409403196,0.015009424777598458,1.3107075073676009,1.2747562280228515,0.00010504875439210082,9.785849852050887e-05
142,0.001500007,0.7819319466933456,0.7881120356024047,0.03502199114787519,1.1897339199764911,1.1499290270468683,0.0001300141945890232,0.00012205321600333718
143,0.00150001,0.7969414252509013,0.8031214065974426,0.05003141592417192,1.0913423385766288,1.0491376846649747,0.00015017246306570087,0.00014173153227403645
144,0.0015000108,0.7969439528664699,0.8031239055296397,0.050033929198054876,1.09016070818365,1.0479345921417254,0.00015041308156327204,0.00014196785836162462
145,0.0015000124,0.796949008096771,0.8031289033931558,0.05003895574496338,1.0900427049476382,1.047814640489072,0.0001504370719018766,0.00014199145900306576
146,0.0015000156,0.7969591185562248,0.8031388991188706,0.05004900883754775,1.090053579360724,1.047826376549937,0.00015043472468789787,0.00014198928412412215
147,0.001500022,0.796979339469121,0.8031588905636146,0.05006911501636784,1.089839937136403,1.0476099491838957,0.00015047801016265794,0.00014203201256890452
148,0.0015000348,0.7970197812594835,0.8031988734149746,0.050109327337229045,1.0896423699745257,1.0474111767341465,0.00015051776465213607,0.0001420715259996541
149,0.0015000603999999998,0.7971006646074482,0.8032788388741438,0.050189751740796,1.0890200538546935,1.0467821553222278,0.00015064356892935393,0.00014219598922693422
150,0.0015001115999999995,0.7972624296440705,0.8034387680900184,0.05035059886704441,1.088000677764206,1.045753703027644,0.00015084925938424476,0.00014239986444408714
151,0.0015002139999999988,0.797585947253958,0.8037586138858465,0.05067228056990222,1.0857350794281528,1.0434659037549165,0.0001513068192551259,0.0001428529841049908
152,0.0015004187999999976,0.7982328860143101,0.8043982083283002,0.05131554717130517,1.0814215887792453,1.039113136627429,0.00015217737266937092,0.00014371568224191833
153,0.0015008283999999952,0.7995260049416432,0.805676635864551,0.05260132040309707,1.0725455227580964,1.030157829540357,0.00015396843409121175,0.00014549089544857452
154,0.0015016475999999903,0.8021062292889164,0.8082274664391699,0.05516684786404315,1.054941725675439,1.012414398404239,0.00015751712031430998,0.00014901165486236323
155,0.0015032859999999806,0.8072188832814031,0.8132812891697403,0.06025008622557166,1.0194013042189474,0.9766519989948765,0.0001646696001955661,0.00015611973915241606
156,0.0015065627999999612,0.8170660199069452,0.8230105903696382,0.07003830513829166,0.9496953736714516,0.9067656306690153,0.00017864687387003642,0.00017006092527083183
157,0.0015131163999999222,0.83384366860466,0.8395518923544112,0.08669778047953554,0.8273190575849036,0.7850093168378945,0.00020299813663271493,0.00019453618848075394
158,0.0015262235999998442,0.8472358287095237,0.8524687819958235,0.09985230535267364,0.7278689090513205,0.6889124541140983,0.00022221750917594818,0.00021442621819289798
159,0.00153001,0.8449955833926888,0.8500906333544789,0.09754310837358382,0.7444604800073994,0.7064411502326476,0.00021871176995702513,0.00021110790400058477
160,0.001530011,0.8399946288443123,0.845089642350815,0.09254213559756358,0.7804810678257608,0.7425795545245601,0.0002114840890961034,0.0002039037864385307
161,0.001530013,0.8299927191834393,0.8350876597793131,0.08254018948137626,0.8543935255548818,0.816809759837025,0.00019663804803116136,0.00018912129488768414
162,0.001530017,0.8099888976096591,0.8150836923840578,0.06253629499685838,0.9988023521774675,0.9626398124005443,0.0001674720375177685,0.0001602395295634551
163,0.00153002,0.7949860294594573,0.8000807148675595,0.04753337216350843,1.1021104428647346,1.0675832179593525,0.00014648335640288224,0.0001395779114261586
164,0.0015300208,0.7949852643338678,0.8000799205775967,0.047532592455732235,1.1032665306633955,1.0687561105987298,0.0001462487778738364,0.0001393466938637289
165,0.0015300224,0.7949837337228761,0.8000783316378238,0.047531032680349965,1.103359497865979,1.0688508946389708,0.00014622982107681537,0.00013932810042405208
166,0.0015300256,0.7949806710598645,0.8000751523171107,0.04752791168848762,1.1033019013838201,1.068793313399481,0.00014624133731899747,0.00013933961972156794
167,0.001530032,0.7949745399701699,0.8000687879114571,0.04752166394081345,1.1034191079754776,1.0689140090953455,0.0001462171981856386,0.00013931617840512445
168,0.0015300448,0.7949622547396321,0.8000560360467773,0.04750914539320472,1.103426552270443,1.0689250324745863,0.00014621499349942724,0.00013931468954098136
169,0.0015300703999999998,0.7949375921023292,0.8000304401322949,0.047484016117312046,1.1036665287977385,1.0691755393403088,0.00014616489212926354,0.00013926669424080274
170,0.0015301215999999995,0.7948878983507826,0.7999788797908145,0.04743338907079857,1.1039257293111424,1.069452505333576,0.0001461094989281264,0.0001392148541370375
171,0.0015302239999999989,0.7947870387803557,0.7998742868982838,0.04733066283931971,1.104676355925428,1.070242177123942,0.00014595156456920222,0.00013906472881330956
172,0.0015304287999999976,0.7945794463600004,0.7996592272652601,0.04711933681263026,1.1059939654211361,1.071635277434552,0.00014567294451239832,0.00013880120690856756
173,0.0015308383999999952,0.7941408925676234,0.7992057367776007,0.04667331467261207,1.1090043917769008,1.0748029332703521,0.00014503941334709225,0.00013819912164336756
174,0.0015316575999999903,0.7931713699786646,0.7982063317494591,0.04568885086406184,1.1154046760179266,1.0815259942085442,0.00014369480115306033,0.000136919064793517
175,0.0015332959999999807,0.7908722135939449,0.7958473745413231,0.043359794067633975,1.1307365958610875,1.097553322690899,0.00014048933545751652,0.00013385268082544144
176,0.0015365727999999612,0.7849262056102413,0.789781623127437,0.03735391436883922,1.1694846976713096,1.1378727854558868,0.00013242544290648084,0.00012610306046667574
177,0.0015431263999999222,0.768621302812961,0.7732366823346767,0.020928992573818826,1.2709313434845562,1.2431455272176506,0.00011137089455104388,0.00010581373130236216
178,0.0015562335999998443,0.7288468250951697,0.7329800524326514,-0.019086561236089424,1.4787254229128173,1.459862375394457,6.802752491807951e-05,6.42549154150629e-05
179,0.0015824479999996886,0.7037949213951378,0.7069565716870034,-0.0446242534589294,1.5786974713669837,1.567457997433278,4.650840051567684e-05,4.426050572448048e-05
180,0.0016348767999993772,0.7900782680746196,0.7912760007292067,0.040677134401913166,1.1352818176051809,1.1273418900665915,0.00013453162198118207,0.00013294363647275986
181,0.0017348767999993773,0.7919593256415057,0.7893949431623203,0.040677134401912965,1.1235383120039881,1.1404647596579582,0.00013190704807186648,0.0001352923375961268
182,0.0018348767999993773,0.7937949609445027,0.7875593078593237,0.04067713440191318,1.1112438325264904,1.152396978922263,0.00012952060421156375,0.00013775123349546448
183,0.0019348767999993774,0.7955201456878582,0.7858341231159669,0.04067713440191256,1.0997530560935151,1.1636729966567714,0.00012726540067120595,0.00014004938877576478
