,Time,Voltage,Current,Power
438,0.0043127999999999925,0.9623015866190138,0.12817834273315043,0.12334622258230639
439,0.004322799999999992,0.9570041495270398,0.136693511865559,0.13081625806876362
440,0.004332799999999992,0.9513666934176266,0.14517929360511062,0.13811874450980086
441,0.004342799999999991,0.9453912212520874,0.15359431467185658,0.1452067167250039
442,0.004352799999999991,0.9390798560872293,0.16197394357105566,0.15210646761858795
443,0.0043627999999999905,0.9324348403210424,0.1702768447382894,0.15877206253391782
444,0.00437279999999999,0.9254585348959885,0.17853842651440743,0.1652299106246586
445,0.00438279999999999,0.9181534184601663,0.18671739527670184,0.1714352147592819
446,0.004392799999999989,0.910522086486661,0.1948492033985616,0.1774145032287221
447,0.004402799999999989,0.9025672503513846,0.20289260336525672,0.18312421913601384
448,0.004412799999999988,0.8942917363697397,0.21088309571698716,0.18859100983977045
449,0.004422799999999988,0.8856984847924383,0.21877948314807583,0.19377265672792354
450,0.004432799999999988,0.876790548760848,0.22661731843143684,0.19869592298621136
451,0.004442799999999987,0.8675710932222239,0.23435545849977757,0.20332002133324756
452,0.004452799999999987,0.8580433938052209,0.24202951235037773,0.20767182417814073
453,0.004462799999999986,0.8482108356560748,0.24959839510693627,0.21171206329206954
454,0.004472799999999986,0.8380769122358743,0.257097775903091,0.2154677101715733
455,0.004482799999999986,0.8276452240793595,0.2644866319226651,0.2189010977436292
456,0.004492799999999985,0.8169194775156596,0.27180069626233205,0.2220392827790168
457,0.004502799999999985,0.805903483351456,0.27899901194785315,0.22484627558038933
458,0.004512799999999984,0.7946011555170233,0.2861173797737848,0.2273492005817524
459,0.004522799999999984,0.7830165096756224,0.29311491229624664,0.22951381556008324
460,0.0045327999999999835,0.7711536617967595,0.3000274816468931,0.23136729111166165
461,0.004542799999999983,0.7590168266937982,0.30681427350116763,0.23287719625721937
462,0.004552799999999983,0.7466103165264619,0.3135112348656435,0.23407072229764003
463,0.004562799999999982,0.7339385392687371,0.3200776280205986,0.2349173067620403
464,0.004572799999999982,0.7210059971427437,0.32654947827907677,0.23544413220304847
465,0.0045827999999999815,0.7078172850191219,0.33288612790201455,0.2356225552721321
466,0.004592799999999981,0.6943770887844884,0.33912368382965496,0.23547971631550713
467,0.004602799999999981,0.6806901836765683,0.3452215715663556,0.23498893495861614
468,0.00461279999999998,0.6667614325875733,0.35121598288339584,0.2341772718949856
469,0.00462279999999998,0.6525957843364458,0.35706642967297597,0.23302004673265012
470,0.0046327999999999795,0.6381982719105541,0.36280919162160785,0.23154419912617522
471,0.004642799999999979,0.6235740106775076,0.3684038700307255,0.22972707878417475
472,0.004652799999999979,0.6087281965676901,0.37388683546015145,0.22759545907005865
473,0.004662799999999978,0.5936661042281632,0.3792177815161928,0.22512874300676494
474,0.004672799999999978,0.5783930851486139,0.38443317246128217,0.22235348865335014
475,0.004682799999999977,0.5629145657599997,0.38949279696943506,0.21925116867269726
476,0.004692799999999977,0.547236045506555,0.3944332157028043,0.21584807317763666
477,0.004702799999999977,0.531363094891871,0.3992143150314007,0.21212775396022343
478,0.004712799999999976,0.5153013534997184,0.40387275457621996,0.20811617707478572
479,0.004722799999999976,0.4990565279903371,0.4083685208928465,0.20379897617733342
480,0.004732799999999975,0.48263439007287745,0.41273837498013677,0.19920173386820889
481,0.004742799999999975,0.46604077445474557,0.4169424059264557,0.1943121617609903
482,0.004752799999999975,0.44928157676855646,0.42101747838299985,0.1891553965350358
483,0.004762799999999974,0.43236275147745035,0.4249237861723074,0.1837212173576746
484,0.004772799999999974,0.41529030975949055,0.42869829972568496,0.17803424968644663
485,0.004782799999999973,0.39807031737192705,0.43230131965249186,0.1720863235143703
486,0.004792799999999973,0.38070889249606016,0.43576992414086035,0.1659014852027591
487,0.0048027999999999725,0.3632122035634797,0.43906452248816663,0.159473592719474
488,0.004812799999999972,0.34558646706444934,0.44222230246335315,0.15282604316541654
489,0.004822799999999972,0.32783794533922334,0.4452037837979468,0.14595469373756667
490,0.004832799999999971,0.3099729443530574,0.4480462655103512,0.13888222012663526
491,0.004842799999999971,0.2919978114557356,0.45071037935573877,0.13160644437226007
492,0.0048527999999999705,0.27391893312638393,0.45323353711184566,0.1241492469427741
493,0.00486279999999997,0.25574273270439146,0.4555764839877785,0.11651037497089291
494,0.00487279999999997,0.23747566810721837,0.45777674587087525,0.10871083856963441
495,0.004882799999999969,0.2191242295359335,0.4597951826933695,0.10075226515201838
