,time,inm,inp,nois,outm,outp,ip,im,vp
464,0.0050000603999999955,1.350190890253956,1.350188613227606,0.050189751740781004,1.1079684729914718,1.1079814637272871,0.0001730046340568947,0.0001730078817487879,0.44055305330295585
465,0.0050001115999999905,1.3503527024774404,1.35034849525659,0.050350598867015206,1.1079031525888021,1.1079271620289952,0.00017301820948745217,0.0001730242118469505,0.440681631318932
466,0.005000213999999981,1.350676314374703,1.350668246764988,0.05067228056984531,1.107915165744599,1.1079612061475161,0.00017300969845734926,0.0001730212085533367,0.4409508784644284
467,0.0050004187999999625,1.3513234413643922,1.3513076529779935,0.05131554717119287,1.107796926172863,1.1078870265546574,0.00017302824335985179,0.0001730507684527538,0.44147722917310156
468,0.005000828399999924,1.352616935368652,1.352585705437095,0.05260132040287348,1.1077029565748815,1.1078811443800043,0.00017302971389909771,0.00017307426085011457,0.44254144399179407
469,0.005001647599999848,1.3551979043420088,1.3551357913851896,0.055166847863599246,1.1073743816358106,1.1077286389936851,0.0001730678402438457,0.00017315640458548387,0.44465309754060833
470,0.0050032859999996964,1.3603120254693954,1.360188146979998,0.060250086224696714,1.106866905602256,1.1075728471970985,0.00017310678818915903,0.000173283273589675,0.4488500676231618
471,0.005006562799999393,1.3701620078471226,1.3699146024261877,0.07003830513665503,1.105752518311365,1.1071600466179128,0.0001732099883398064,0.00017356187041883686,0.45692357016952323
472,0.005013116399998786,1.386944993605007,1.386450567349212,0.08669778047710947,1.1039203205419128,1.1067246867675542,0.00017331882830262657,0.00017401991986076837,0.4706859262959397
473,0.0050262235999975705,1.4003464072992537,1.3993582034071905,0.09985230535322218,1.1015515695263411,1.107143405177318,0.00017321414870252738,0.00017461210761382517,0.48154700609012635
474,0.00503001,1.3981084819126306,1.396977734834674,0.09754310837365228,1.1013762401399336,1.1077763892242773,0.00017305590268534843,0.00017465593995780182,0.47964893206740034
475,0.005030011,1.3931075279559462,1.39197674323918,0.09254213559756316,1.1020781609436157,1.108483767048466,0.00017287905823337724,0.00017448045976209414,0.4755795560277658
476,0.005030013,1.383105619479648,1.3819747594852747,0.08254018948246136,1.1028102577460719,1.1092283719856493,0.0001726929070002825,0.00017429743555652522,0.46731892682839754
477,0.0050300169999999995,1.3631018002748816,1.3619707897253426,0.06253629500011212,1.1041991494371128,1.110640924932979,0.0001723397687598549,0.0001739502126341108,0.45080085565952155
478,0.00503002,1.3480989338986127,1.3469678104327414,0.047533372165677074,1.1053586765881793,1.1118168001930426,0.0001720457999425662,0.00017366033084442734,0.438431336131959
479,0.0050300208,1.3480981692441758,1.346967015667289,0.04753259245573248,1.1049543725983217,1.1114137505641177,0.00017214656235609027,0.000173761406841777,0.43836314468175597
480,0.0050300224,1.3480966395798064,1.3469654257808958,0.04753103268035109,1.1048975259692866,1.1113573543134079,0.00017216066141401143,0.00017377561849940548,0.4383572404749919
481,0.0050300256,1.3480935788099517,1.3469622445670242,0.04752791168848786,1.1049498159331326,1.1114102363993812,0.00017214744089244505,0.00017376254600520724,0.4383590231172569
482,0.005030031999999999,1.3480874515062335,1.3469558763753955,0.04752166394081457,1.1048992822542172,1.1113611754425092,0.00017215970613193576,0.00017377517943373277,0.43834966767931693
483,0.005030044799999999,1.3480751738462873,1.346943116940123,0.04750914539320497,1.1049481788200488,1.1114127464227093,0.00017214681339083882,0.0001737629552920339,0.4383434934721065
484,0.0050300703999999995,1.3480505263447322,1.3469175058898923,0.04748401611731229,1.104898513002876,1.1113686973706367,0.00017215782565216387,0.0001737753717421242,0.43831866455575275
485,0.0050301216,1.3480008628429356,1.346865915298662,0.04743338907079882,1.1049454444135074,1.1114265965998371,0.00017214335084503318,0.0001737636388838837,0.438281032904661
486,0.005030223999999999,1.3479000636850254,1.3467612619936142,0.047330662839319734,1.1048937975775355,1.111397152640405,0.00017215071183329655,0.00017377655059647168,0.4381922640074038
487,0.005030428799999998,1.347692591741759,1.346546081883501,0.04711933681262981,1.1049362750391698,1.1114837779675784,0.00017212905549968127,0.0001737659312368578,0.43802216004903
488,0.005030838399999995,1.347254277511724,1.3460923518335,0.04667331467261184,1.1048778703316198,1.111513963973488,0.00017212150900292045,0.0001737805324069086,0.437650432565115
489,0.00503165759999999,1.3462852284796034,1.3450924732485225,0.04568885086406302,1.1049133221235319,1.1117264515472949,0.00017206838711558703,0.00017377166945919953,0.4368430942627432
490,0.0050332959999999805,1.3439869969332432,1.3427325912020263,0.04335979406763472,1.1048673878221458,1.1120353549885258,0.00017199116123833846,0.0001737831530448375,0.43491954123120286
491,0.005036572799999961,1.3380427494945002,1.3366650792431802,0.03735391436884022,1.1050286836005432,1.1129081243780445,0.00017177296889769877,0.0001737428290908838,0.429975286385619
492,0.005043126399999922,1.3217410110309749,1.3201169741166605,0.0209289925738176,1.1055862434991177,1.1148969454398232,0.00017127576363407115,0.00017360343911576592,0.41644878654944023
493,0.005056233599999844,1.2819714333612997,1.279855444166519,-0.019086561236090666,1.1077073921387188,1.1198993377142934,0.00017002516556630098,0.00017307315195580486,0.3835825669318874
494,0.0050824479999996884,1.2569236063393359,1.2538278867428028,-0.04462425345893071,1.1073369897470269,1.1252208632618892,0.00016869478417902428,0.0001731657525567698,0.36266832711835884
495,0.005134876799999377,1.3431922023391167,1.3381620664647125,0.04067713440191445,1.0943306652846752,1.1230843204261975,0.00016922891988713218,0.00017641733367668166,0.43271541872075187
496,0.005234876799999377,1.344961233992325,1.336393034811502,0.04067713440191342,1.0841746817725868,1.133142953605847,0.0001667142615957573,0.00017895632954889606,0.4327203912070162
497,0.005334876799999377,1.3465784992817367,1.334775769522088,0.040677134401912396,1.0749876835455063,1.1424238267981253,0.00016439404329560148,0.0001812530791056588,0.43273522386169977
498,0.0054348767999993775,1.3479867057782007,1.3333675630256254,0.04067713440191302,1.0669041321316728,1.150409233052774,0.00016239769173154173,0.00018327396696093956,0.4327431515360673
499,0.0055,1.30809016994375,1.291909830056251,3.9225836410910604e-16,1.0653781576207255,1.1583732561780014,0.00016040668594996532,0.0001836554605887386,0.3992467847664102
500,0.005500001,1.3130933226175838,1.2969129605711316,0.005003141594357642,1.0647494369332269,1.1576407192280516,0.00016058982018307688,0.0001838126407633922,0.4033347805350026
501,0.005500003,1.3230996279607732,1.306919221596587,0.015009424778680041,1.0639410066081938,1.1567073781725257,0.00016082315544707626,0.00018401474834917053,0.4115581338013534
502,0.0055000069999999995,1.34311223864627,1.3269317436473056,0.03502199114678765,1.062464367998416,1.1549675623962665,0.00016125810939371377,0.0001843839079995746,0.42802709360739855
503,0.00550001,1.358121696661393,1.3419411351869488,0.05003141592417072,1.0613934154462121,1.1536789497043995,0.000161580262563632,0.0001846516461370129,0.44039207398460944
504,0.0055000108,1.3581242187986293,1.341943639597478,0.050033929198053675,1.0617941284325187,1.1540657561899355,0.00016148356094447536,0.00018455146788198817,0.4404607352284861
505,0.0055000124,1.3581292630721873,1.3419486484177316,0.05003895574495933,1.0618499736503948,1.1541204837995538,0.00016146987904619436,0.0001845375065769872,0.4404693963636239
506,0.0055000156,1.3581393516178584,1.341958666057236,0.05004900883754726,1.0617971325254525,1.1540690707822048,0.0001614827323024315,0.00018455071685963276,0.4404734246104865
507,0.005500021999999999,1.3581595287019594,1.3419787013307698,0.05006911501636451,1.0618452924729331,1.1541165271887708,0.00016147086819273682,0.00018453867687640013,0.44049415810048415
508,0.005500034799999999,1.3581998828298578,1.3420187718445982,0.050109327337227845,1.0617927785871086,1.1540662228897682,0.00016148344427335815,0.0001845518053471551,0.4405232059594487
509,0.0055000603999999995,1.358280590833366,1.342098912648225,0.050189751740795506,1.0618341086766168,1.1541083997167225,0.000161472900060744,0.0001845414728265382,0.440593571260622
510,0.0055001116,1.3584420051029757,1.342259192631112,0.05035059886704392,1.0617716393235415,1.1540511709945303,0.0001614872072508433,0.00018455709015796629,0.44072210570687026
511,0.005500213999999999,1.3587648208664587,1.3425797402733464,0.05067228056990244,1.061791248713556,1.154077716429246,0.00016148057088827272,0.00018455218781099347,0.4409913279996824
512,0.005500418799999998,1.35941035468457,1.3432207396580436,0.051315547171306805,1.0616863302279071,1.1539901632399832,0.00016150245918566952,0.00018457841743924064,0.4415175664554011
513,0.005500828399999995,1.3607006587304262,1.3445019820757698,0.052601320403098,1.061620933998448,1.153955849273542,0.00016151103767469976,0.00018459476649468343,0.4425816178876665
514,0.00550164759999999,1.363275233332654,1.3470584623954271,0.055166847864040545,1.0613478194776158,1.153747919161423,0.00016156302019965096,0.00018466304512543275,0.4446928781275354
515,0.0055032859999999805,1.368376507953934,1.3521236644972072,0.06025008622557049,1.0609536683696297,1.1534791165118305,0.00016163022086601586,0.0001847615828936,0.44888911239965307
